time,id,posX,posY
27000,102166,9846.395865878378,21162.07689298343
27000,25869,10192.892802970091,21408.813670765663
27000,1141613,10015.863005751771,22049.229759006816
27000,1431670,9959.191939549371,22192.265444451325
27000,1298805,9976.386532254126,22148.276594935593
27000,1100354,9996.449924249868,22096.948509040783
27000,1550112,9897.94462990645,22389.2215614499
27000,1465242,9907.771367008889,22356.641258536645
27000,1342973,9918.294032304595,22321.75362297511
27000,1292725,9929.376905357536,22285.00863250168
27000,224872,9942.567776672242,22241.274626122675
27000,1541915,9882.571670320904,22435.27838667642
27000,1462398,9369.914456767274,23495.58072350362
27000,1363051,9338.245834969406,24411.311165169747
27000,312321,9504.617453738025,24083.12557005385
27000,1129832,12822.262637002366,25348.8439584182
27000,192715,16338.148923469695,12583.589264284648
27000,1047181,16348.188628969107,12616.867814635965
27000,1035736,16444.908436455997,13856.508584987498
27000,209775,16366.426039815564,13673.343363180717
27000,13469,16345.862858098177,13639.535692722557
27000,1205744,16253.786877923276,13517.781587456459
27000,1035196,16228.566623567429,13488.043276222874
27000,1126526,16447.860401974624,13854.973836763771
27000,1052364,16411.107884426852,13746.409266214458
27000,1136496,16397.68809480984,13720.275276082164
27000,1427594,16219.173649272605,13468.119290215838
27000,1315322,16456.9971245438,13873.338823206794
27000,1004124,16454.121640453304,13874.971687686344
27000,1350519,14042.795978766675,12017.11211286368
27000,1442400,14107.077027270245,12004.515679870401
27000,1194852,14415.79848762869,11849.832784219581
27000,1513826,13625.442452498717,12716.229822765397
27000,1053732,14225.104957068326,15623.573928481848
27000,1519505,13528.692801625704,16997.762873653224
27000,249531,13548.726312808081,16972.314477727356
27000,106979,13570.92632580249,16945.9209571411
27000,312183,13515.906923615368,17019.63389887809
27000,21065,12788.746259011665,16547.156945567807
27000,1486545,12853.341791082614,16844.92048545839
27000,137951,12829.70305645118,16738.76067210245
27000,364171,12853.20166455675,16993.14077713325
27000,142569,12310.164651599625,17006.643882850494
27000,1001874,12307.296323170409,17008.2986794865
27000,1288976,12326.183790256542,17037.337406209568
27000,1533951,12404.409754540857,17166.67323426328
27000,1445883,12408.785153404466,17172.77700234409
27000,1477044,13110.740444053343,11389.374419162694
27000,1437635,10295.251966472519,12349.361961558994
27000,1516005,10207.696436489108,12263.04516419276
27000,135627,13100.968779197623,12970.467222225689
27000,1516932,13144.278946166043,12930.896131440946
27000,1492232,10602.871051240669,14181.091273291102
27000,1549734,10695.029575679413,14170.559461341962
27000,1514435,10642.407629550897,14175.354916028173
27000,1476281,9635.519093898301,11665.955465251238
27000,1120709,9673.296931251547,11634.451638421602
27000,1457658,9846.943567251268,11493.38898528711
27000,1379096,9922.608094840794,11432.350371188824
27000,1175537,9961.972178642462,11399.876846488613
27000,1210346,9997.417596057445,11370.636037945113
27000,1260941,10125.445363812938,11265.019128392023
27000,112604,11217.82521841387,11735.402769992168
27000,1534195,11236.297329224924,11713.97602917178
27000,251001,13700.325963502688,12851.229202612612
27000,1013723,13721.119403594064,12871.21365780074
27000,1045931,13635.685413841598,12204.077140153464
27000,1319843,11919.288908886452,14907.20294399688
27000,258764,11958.81400956112,14984.12210166685
27000,1109455,12377.079978111859,13973.772202103679
27000,1040391,12380.452883673228,14022.826380397419
27000,1295107,12371.636789796403,13898.908765318412
27000,1430557,12651.425090686413,13933.454370962154
27000,1144680,12662.540727750436,13933.765839517397
27000,1095781,12672.096976881017,13934.033612843665
27000,1204374,12680.863535968381,13934.279258457826
27000,1526749,12242.424085701983,14301.344831428582
27000,1456248,12242.495278250626,14274.017635256938
27000,1143710,12249.053104860306,14316.993777885333
27000,1561446,12245.194178047002,14282.357142779167
27000,1117355,12245.66717681073,14274.991723001362
27000,1475214,12248.02,14269.57
27000,152425,12264.287173705223,14471.826805346895
27000,1006945,12260.623600024854,14455.691998339213
27000,1460523,12257.31281071318,14302.085924000026
27000,1202016,12697.350190056219,13980.220677814714
27000,1321842,12693.42,14040.77
27000,394155,12682.615505791822,13925.401818974722
27000,1008931,12677.851050112147,13901.708589207929
27000,1000399,12261.4083084271,14259.662578500933
27000,1186340,12368.48056168265,14256.81922084153
27000,1138390,13948.678741985965,13134.207520820604
27000,23309,13954.566610542872,13138.869398538496
27000,1275010,12618.643742597667,14502.022480290052
27000,1480814,12625.66837235373,14540.435460866809
27000,1131375,12624.18526727808,14651.901371974012
27000,1080414,12623.364976540395,14664.935585533167
27000,1136623,12622.80283242843,14673.867914120796
27000,1309368,12622.321084345884,14681.522770016563
27000,1235658,13243.628918708111,12909.447631868861
27000,1100100,14875.250909527489,19063.934156188898
27000,1081069,14881.545337091633,19068.723931201144
27000,308104,14884.888749429318,19083.31191432203
27000,1497648,13449.44866006231,16120.139155466195
27000,1526416,13732.61155323904,16109.287528996432
27000,163879,13748.603248620924,16086.989114729651
27000,1012905,13758.743755167745,16072.849449706255
27000,104090,8096.505750385143,18625.817382023633
27000,1388363,15036.794652637767,14345.966767104313
27000,1483096,15017.073756242387,14325.801032839223
27000,111895,15000.029523617886,14303.641186383264
27000,1270753,14984.762053672302,14277.609521916967
27000,1150677,14974.557541458807,14250.496262605615
27000,156694,15061.306855091547,16255.879044410656
27000,1228555,15425.498573869887,16555.77895184281
27000,115324,15835.638639947456,16924.167830204467
27000,1261863,19109.44509449278,13373.506072146887
27000,1075188,19110.37,13369.44
27000,1519370,10561.903832572496,13154.702050076126
27000,1288006,21765.641318178983,17310.53429509386
27000,1036589,13727.530540660207,13485.111623352821
27000,1392773,13656.23643687937,13673.111558134702
27000,1196423,13671.99772114982,13676.347298876175
27000,1060214,13679.413067447354,13677.869645514642
27000,1002352,13686.769639533812,13679.379925997455
27000,1483417,9695.536171377798,20208.428661997226
27000,1197175,9673.357534809418,20233.489164366387
27000,1320973,9649.695065562466,20262.619705884474
27000,1537885,9593.694686706407,20326.508269331778
27000,416959,9588.100879895856,20331.799708206625
27000,769414,21001.773955443663,10611.706536220252
27000,1569479,20925.17940201978,10617.71680125567
27000,1264204,20856.749634023225,10622.954589368243
27000,1114651,20798.994020294744,10627.315263954428
27000,1303125,20725.884273579115,10632.268307830265
27000,1504134,20494.36892512712,10645.589356918152
27000,118747,20413.70120570559,10652.548426775129
27000,257275,20336.683767192633,10660.528543868055
27000,1019100,20209.81209383937,10682.700453763993
27000,1147199,20153.495842885728,10699.11451979156
27000,157661,19995.465516706572,10763.28975213037
27000,1586094,19917.529235003214,10806.5691667274
27000,1319977,19871.606491977484,10834.11177700213
27000,1134969,19765.915303304882,10901.691915630076
27000,361860,19708.532865198136,10938.382894043383
27000,1468373,19633.45294802763,10985.63158615988
27000,1391063,19401.761715702803,11132.362215262496
27000,1340416,20946.05479609325,10612.769634988725
27000,131298,20345.176081071153,10656.319306380594
27000,1360357,19536.094898802756,11043.13598444264
27000,212687,19262.940298894267,11216.219704388388
27000,137960,21376.3495059069,10571.018545194083
27000,1203215,21325.299496789212,10580.58247445611
27000,1574825,21272.17073900989,10589.66790767783
27000,369724,21072.6531178401,10608.800663681133
27000,1465927,5169.621465784919,19974.045101150088
27000,1001218,9211.43199685153,24575.89479599978
27000,1311088,20940.716248274355,16944.78750309092
27000,145299,20906.39928596221,16944.96051551354
27000,1138194,21114.71164998133,16941.366584044266
27000,1086236,13262.721776960385,11802.066228536336
27000,1123590,13227.919508371035,11712.8971727993
27000,284780,13272.145437729088,11817.122318776359
27000,1096687,13329.387324690488,11898.169208074398
27000,1160605,13346.321173795946,11925.145277111847
27000,135825,13375.714035369854,12005.549881502953
27000,194608,18099.946883772634,15614.864927007933
27000,324411,18104.770553149312,15609.095818433423
27000,160281,18073.4171450382,15651.73840261329
27000,1455801,18117.602197616754,15593.63144834761
27000,226312,18119.79747670235,15596.154776252188
27000,1424264,11292.295616108138,19239.11376958713
27000,1277527,11333.24014857383,19256.96839179071
27000,308125,11562.100967678072,19120.474814029658
27000,1478790,13508.840807191786,10413.475739628802
27000,1575406,13653.206060467033,10397.413421316898
27000,1384123,13765.85737298174,10384.78728914378
27000,1416510,13790.936413550673,10383.29867955034
27000,1133411,13811.529844962817,10384.345093748112
27000,15357,13040.566858017015,10519.957261404701
27000,197379,13890.925803271886,11158.784454705352
27000,1575938,13842.238273357749,11169.254187399103
27000,1374368,13639.431436255774,11309.263752752979
27000,1056115,13603.683516780095,11352.387472386567
27000,1307481,13538.900391261157,11460.094692262666
27000,1384737,13517.407742409958,11503.605920070659
27000,1172152,13490.372257385536,11590.558276724612
27000,1128448,13480.642446673271,11621.221604715935
27000,1168696,13469.011399502431,11651.797131260126
27000,14517,13449.506003074996,11688.348251765638
27000,239890,13422.797310356471,11738.397613732275
27000,1450484,13394.418537845095,11786.632959225604
27000,18655,13378.497115975475,11812.377497008396
27000,1175083,13353.634569320033,11852.161620277124
27000,1590129,13689.208368536225,11256.036357277992
27000,1254926,13668.869909155503,11275.901199840135
27000,1572389,13445.324231742621,11689.18006898056
27000,1103796,13330.05542518092,11867.255712463348
27000,1259147,13948.880162737936,16332.920105052732
27000,1404891,13901.360773635719,16427.029539300827
27000,1327229,14487.503842121898,9129.57031060257
27000,1441499,14595.127830260806,9104.333890857724
27000,1486087,14593.280730567187,9119.27063632903
27000,203805,14575.829411729965,9148.562025910318
27000,191500,14541.685348392823,9049.068415863445
27000,1210044,14553.043801165335,9050.276058478448
27000,152987,14560.757814669762,9052.239625552304
27000,1285035,14567.669424194617,9056.082222984523
27000,1499085,14548.23401946056,9052.45123673426
27000,1401293,14555.510681677692,9054.308731546575
27000,1406357,13531.073131170304,20616.108185649955
27000,1569730,19767.797281855765,13233.73177954086
27000,1235182,19763.736862583155,13241.797379043106
27000,316523,19760.346434973468,13248.532109967462
27000,1144869,19756.973993717147,13255.231112876303
27000,1460759,19753.79096651319,13262.030795925466
27000,1007242,19750.749985350245,13268.886628009659
27000,274750,19747.704949545754,13275.751601203296
27000,1334005,19744.663968382814,13282.607433287489
27000,115587,19736.339905883542,13300.437062662442
27000,1120407,19347.193718010076,14066.84747520741
27000,1143702,19344.518232137936,14073.864730749856
27000,1367158,19341.37495572848,14080.668557347788
27000,1289838,19338.092757318977,14087.41223391185
27000,1005795,19334.806182644927,14094.164902044662
27000,1077930,19331.322216202534,14100.781965600903
27000,156423,19869.098855470544,13103.284354038384
27000,1553415,19902.823373033807,13105.036436740646
27000,1416081,20200.14965765647,13117.197567362042
27000,467472,20225.017143990426,13117.986568902319
27000,1300481,20246.166962469895,13118.141068903731
27000,316912,10198.359272238595,16355.340199197812
27000,1271672,12757.11331029121,14451.790698009456
27000,1574788,12737.834448656307,14353.17753512507
27000,1424197,12734.081517390598,14333.980944101797
27000,1063207,12731.1114061435,14318.788549979083
27000,1070980,12756.52535800898,14503.92120096222
27000,1123713,12763.987772755418,14503.17129019944
27000,1117982,12771.450187501858,14502.42137943666
27000,1119422,22624.01813593641,7675.783279138245
27000,1304599,22616.787969509776,7677.776942460669
27000,1134877,22609.56,7679.77
27000,1377977,22605.650292473234,7673.268679953399
27000,1333513,15342.408069448222,14368.387152710462
27000,1420393,15332.830940397362,14370.417595800816
27000,1529322,15323.665244499638,14372.262256907494
27000,1387522,15312.337961610316,14374.414828008592
27000,10897,15302.02516753197,14375.819857459162
27000,1053061,15294.228046535472,14376.536658802606
27000,1137923,15286.757604192355,14377.186748511538
27000,117754,15293.778451540404,14373.267413496327
27000,1065624,15286.51,14373.9
27000,108073,18883.154104510944,13383.839886771677
27000,1500763,19030.54645786653,13296.69023742553
27000,198228,19004.04782760899,13269.481727828821
27000,1243157,18821.814338142332,13038.898556163173
27000,109539,18717.15762259388,12859.389162400057
27000,1205834,18703.262265533715,12827.22939905727
27000,206528,18682.397211537584,12770.153638687929
27000,1439239,18668.89409044971,12714.341448036525
27000,1020133,22719.498656946387,7636.079301109099
27000,279269,22669.566447098794,7659.482749228268
27000,1097111,18973.399476517567,17167.75260249597
27000,131154,19055.709678122355,17172.553503711017
27000,108597,19093.490524469744,17182.681118714896
27000,1360801,9954.267336146571,14327.459378880178
27000,1050969,6636.634492634543,14254.18269323899
27000,1567719,6647.38438964412,14195.021416931904
27000,1482754,6659.848853364857,14074.184791027514
27000,327803,12566.035461012363,14669.19957325305
27000,1318214,12908.308881052664,14450.696301412338
27000,188523,12924.892673870665,14445.33134887111
27000,144388,12939.01121963699,14442.069421286345
27000,173116,12849.979530656878,14491.00933363591
27000,238789,12806.709654023254,14501.861087932437
27000,141755,12800.32,14502.61
27000,1027550,12783.362451859766,14482.877971062897
27000,1146134,12785.727518760208,14493.958375322509
27000,1025670,13991.309395973154,15054.196577181208
27000,168038,14044.586659938215,14989.390684064612
27000,245287,14063.833555942048,14956.500541365109
27000,253789,14085.853528900465,14905.137918720196
27000,294647,14119.483251647061,14881.772477780572
27000,1109780,14141.265873220276,14863.654860986955
27000,1027985,14161.527781189981,14846.912808943196
27000,1206218,14176.891809831612,14835.465004616639
27000,144851,14190.383030333052,14825.009465206203
27000,1192778,19159.57660292505,14341.164884769647
27000,1085721,19129.165667694062,14374.265904668988
27000,145890,19050.891578458082,14475.283348841896
27000,1101211,14125.85911340022,16404.28212670762
27000,1411098,14148.91725999795,16421.60212640573
27000,1028968,14172.488953016034,16439.76893372736
27000,1279326,14194.303758567454,16458.53770306411
27000,1175715,14215.54171599891,16481.28324923831
27000,13413,14104.497890112136,16761.432829939902
27000,1125380,14111.996463667758,16761.28656090377
27000,218457,14119.505035321454,16761.14009684225
27000,1239520,18331.59262572847,15357.314515166085
27000,1048384,18248.204797278057,15468.873442734186
27000,190935,18296.900828483846,15403.89653069714
27000,21664,18273.804142091158,15431.952038772644
27000,1516694,18127.278183933257,15618.68014507307
27000,1349485,22140.892503087987,8965.762683582536
27000,1236490,22137.4,8972.41
27000,1121417,22328.0786464444,8868.99093308523
27000,278976,21145.784055399938,10515.289328617184
27000,1502862,21113.817198384902,10575.25792207813
27000,1532722,21094.59953372635,10604.70838958716
27000,1588925,21036.129600268403,10584.442474536816
27000,1332292,19181.780838138213,17209.981503784245
27000,230983,9990.224604460987,16519.750223807736
27000,1246047,9998.387860825063,16476.67343425992
27000,1145868,10008.500819951163,16479.882820137904
27000,190612,10168.228417047103,16300.335417550263
27000,1507173,10160.671276884597,16282.399583026681
27000,1233127,18954.23907651515,14574.362195631815
27000,1586842,18942.52783986911,14604.065032831264
27000,1537817,18879.126162774966,14684.147611480555
27000,1052740,18832.42246913312,14740.888646897687
27000,319516,18807.831489981992,14770.26386177416
27000,1206447,18775.42125665245,14803.620773844075
27000,1226394,18743.65704255702,14843.27775519567
27000,114386,20891.879910941185,10572.5220506476
27000,1050156,20908.04319510232,10596.582303335734
27000,211432,20922.43155731331,10617.875265800021
27000,1230440,20711.2507506352,10356.276469863038
27000,455995,20733.403242709843,10381.32621771013
27000,1353665,20770.34655050317,10425.033315049706
27000,1104174,20793.715549159828,10451.623725008661
27000,1442743,20615.158668070308,10245.92621888537
27000,111364,20657.108041158768,10292.94992413467
27000,1507026,20681.26603055467,10321.54007013548
27000,1474654,9328.9386334929,23823.325630415715
27000,1563713,9562.483317979553,23736.098713094267
27000,1053030,9787.815127365267,24058.40202959557
27000,1014740,9308.8852254479,17058.520362852865
27000,1349700,9235.308780789435,17110.233337488036
27000,1540144,9205.075190389307,17139.302417480467
27000,1002293,17140.059459621178,16109.98075723442
27000,205099,17133.596030025747,16113.371653768794
27000,322977,17126.52271648449,16115.895209899949
27000,1287166,17119.449402943235,16118.418766031105
27000,1117096,17112.385507928666,16120.9389619011
27000,1481780,17105.31219438741,16123.462518032256
27000,1008835,17098.24829937284,16125.98271390225
27000,1389349,17090.971190890712,16127.21771567799
27000,334627,17267.990717730423,16052.942008026173
27000,508234,17275.37500787442,16051.678049450207
27000,1140114,17282.793440068606,16050.508877187343
27000,1534451,17290.20199419063,16049.34126174507
27000,335489,9225.639355977984,14813.325038555613
27000,1028280,13019.721113468238,12628.233185666657
27000,1590669,13048.740926839433,12646.133655433921
27000,125586,13030.28184249152,12680.65082235971
27000,397193,6190.2262898855215,26865.981568408875
27000,1390949,6724.642599820689,27335.581292613573
27000,1289105,18008.367762127826,13621.751795320355
27000,135179,16587.43,14489.07
27000,1175514,16578.16641789558,14595.04851161986
27000,1521932,12010.840825955347,17697.21411460226
27000,1003008,14202.225326114312,14806.430123547607
27000,163364,14242.38358373489,13847.522036701328
27000,1171368,14051.187507453025,15989.517186438365
27000,1039995,13655.893477948,15775.056201694215
27000,191752,13779.979486570568,15818.441213016216
27000,1093831,13876.76904265523,15859.562021691123
27000,1210855,17994.634141324314,15966.069698165056
27000,1024704,17994.4265847075,15958.572570698432
27000,1449260,17994.218751348533,15951.065447061852
27000,198390,17997.974894228577,15967.729240832135
27000,1455948,17997.512432015963,15951.085664632836
27000,1027508,17993.394677307166,15929.204757843056
27000,1156451,17992.77347848889,15921.720504632245
27000,1324680,17996.676290779436,15928.934625421918
27000,1049007,17996.06350557176,15921.449680772263
27000,1083557,17990.926216772732,15902.168352393794
27000,18950,17994.13632970913,15901.06245404054
27000,1240241,13680.755794631375,14222.608348027365
27000,374664,13671.969605256862,14196.300605572676
27000,1473212,13657.668641696779,14143.79186290431
27000,1520874,17471.308729014374,17031.075048302842
27000,140719,17474.418612326135,17037.899901838795
27000,1222444,17477.53264214898,17044.733855179464
27000,1021764,17479.27408275461,17051.699200873063
27000,228076,17477.615813983233,17059.01358018247
27000,1171478,19405.234118659846,17276.355708078278
27000,1129373,19449.900331968507,17288.933754025278
27000,1381199,15748.314478056713,9516.112270298343
27000,1230469,10519.449178723358,15101.580135141712
27000,1505255,10528.234270206172,15135.117568705326
27000,1058179,10530.2194971639,15167.936983806001
27000,1495313,10522.610157055347,15423.2891404301
27000,1510495,8713.926554403643,21800.01386245322
27000,1416181,8752.059685016377,21790.30491809063
27000,240335,8783.380513403912,21776.342295644838
27000,1031659,8799.84316248027,21766.61597632512
27000,1466845,8811.336089232354,21757.53109136871
27000,298939,8819.808690523994,21750.83370177627
27000,252221,8826.096435327918,21745.218931462223
27000,1317231,8831.563780724162,21739.925517222044
27000,115246,8836.959281897067,21734.701661644674
27000,1538565,8842.097318908762,21729.245500370936
27000,108489,8847.07313298811,21723.620433771528
27000,1214644,8852.042321482799,21718.002857274118
27000,1135851,8857.011509977487,21712.38528077671
27000,258849,8861.987324056836,21706.760214177302
27000,1503458,8866.95676437653,21701.142868359595
27000,1119922,8872.124981449277,21695.69404901143
27000,1588558,8877.293198522026,21690.24522966326
27000,309558,8882.454533814383,21684.803665733663
27000,1220576,8887.615869106741,21679.362101804072
27000,316171,8893.155702320539,21673.521489852974
27000,1585665,8900.591592631949,21665.33545144372
27000,1080473,13624.161753647259,14594.8642364358
27000,1414970,13531.46488731641,14591.249067377756
27000,1032955,13681.682179207915,14675.284567900071
27000,1165878,13681.360078474665,14682.777648115685
27000,1031431,13679.971094491313,14689.944132853982
27000,1338316,13675.93,14696.27
27000,1346886,14142.293266428218,16987.44012918073
27000,1501660,14142.188889915482,16956.440304898268
27000,1464435,13611.352636387659,16900.34013835439
27000,1199279,13634.316582533324,16871.893956296422
27000,1102586,13658.12814145513,16846.764498753022
27000,1350092,13706.487440071733,16790.609134175793
27000,1029219,13726.69251808406,16770.21403250534
27000,1149401,13732.981697665255,16765.98288370206
27000,1309626,13732.625749620913,16770.20541275483
27000,1013534,13234.785373453056,13347.340570255605
27000,146274,13233.582891634629,13344.176510065898
27000,1516731,13082.369809027068,14413.780017529836
27000,1388689,13251.761462503542,14696.627271382318
27000,1122166,11995.753363139605,22448.99108688375
27000,1010264,12110.366821999425,22257.524680600825
27000,1369770,12139.381516412564,22209.382063221707
27000,1068400,21720.528477819447,14872.46462725714
27000,1333403,10925.964778514717,17346.60954585765
27000,1135698,10794.37578401659,14291.666600354165
27000,1231897,5075.989981256608,16628.646362811804
27000,1108251,5840.1383428080235,16028.698084240988
27000,1437232,5889.174906632356,15978.138013075943
27000,1101777,6102.332755956719,15862.498863759583
27000,285404,6157.185746744765,15859.60701246257
27000,1334525,6209.911762780913,15857.338902420259
27000,1278349,6366.5494622021815,15872.514499304245
27000,1367801,5228.768087640422,16615.453550021342
27000,1071767,5495.007429955368,16492.942762646937
27000,36994,13722.756419468506,14926.73006234699
27000,1266882,13720.262367800558,14929.482856039227
27000,1271224,18690.525127918347,15401.591347382659
27000,1166292,18566.222261387586,15352.892396563182
27000,1428454,18680.471972495136,15393.940192818833
27000,1497694,18558.04672235917,15346.372682765932
27000,1239016,18447.44421346817,15310.512950232653
27000,1146748,18402.42198100151,15294.072835771547
27000,1120011,18323.17138746318,15265.904174785144
27000,1011472,18178.403590019912,15222.900974868275
27000,1335843,18136.00498752165,15216.606021196825
27000,1456516,18093.228480913942,15210.865282355793
27000,1123332,18046.81458368413,15204.636394498391
27000,250442,17892.458394178007,15183.921318800934
27000,131402,17809.869606358177,15178.577848673092
27000,1299951,17744.739669516246,15182.016263805164
27000,1449427,18357.35574736958,15273.98697563548
27000,1484799,18309.933400171893,15258.127611293772
27000,107102,18200.1448074018,15223.80877804077
27000,277928,18124.30440982123,15211.71012876296
27000,27029,18082.261398247254,15206.067294564586
27000,1319605,18030.4361018021,15199.111523696292
27000,1520365,18046.606327170855,15197.956019989871
27000,1375704,11977.56,15046.51
27000,1051315,11980.502211993986,15045.0050421453
27000,1196913,14459.080921874802,15603.246604961856
27000,1173109,14451.626318239945,15604.157090901992
27000,542446,14444.171259014196,15604.976115968482
27000,1024983,14511.834615768812,15593.250692779182
27000,178729,14458.300597471807,15600.015389383687
27000,1157821,14450.855661748059,15600.922545417254
27000,1350381,14443.6,15601.72
27000,1168589,14626.812164071598,15482.421672872206
27000,266550,14579.11442326942,15396.612012704092
27000,109748,14643.934693542067,15508.46764482808
27000,146589,14625.762047122824,15473.838711998327
27000,1162870,14512.662618121576,15256.8626434205
27000,1180289,14509.56,15250.03
27000,1505922,14554.279966881195,15340.545340817796
27000,116294,14518.778008328081,15262.335986908605
27000,236965,14515.673808668822,15255.497562786379
27000,1449101,14512.573742431212,15248.668244421971
27000,1410800,20380.480548983713,12091.876515959771
27000,1150724,20373.23387877667,12089.943701713546
27000,1231332,20374.083878776673,12086.753701713547
27000,1068670,17076.364726127107,10792.003665996388
27000,1214332,17088.20316078353,10936.191115479369
27000,213752,17093.83747092906,10942.766692753385
27000,1449492,16870.530465409793,10875.318704906686
27000,1003514,16865.995095503986,10869.344084591585
27000,1337283,16861.717494381195,10863.17138432069
27000,1092340,16857.44558913207,10857.006903357747
27000,1042305,16853.822179397946,10850.493205072555
27000,1186904,16851.023009930617,10843.524363684406
27000,1069305,16848.227567719565,10836.564801712222
27000,252459,16846.69003446127,10829.276959377696
27000,1021082,16845.728086464675,10821.838904789845
27000,1282478,16844.76485587075,10814.390932795877
27000,210038,16843.801625276825,10806.942960801909
27000,1105343,16843.80491510807,10799.466238673367
27000,1393087,16844.168796716196,10791.975071195913
27000,1519086,16844.5331634998,10784.473915495155
27000,1453423,16844.897045107922,10776.982748017701
27000,1003735,16845.237684434942,10769.480706094511
27000,1145855,16845.43362853286,10761.9832661374
27000,1295785,16845.629572630776,10754.48582618029
27000,1157071,16845.82577798749,10746.978389636568
27000,1408364,16845.675777710327,10739.50225931502
27000,1110415,16844.55965896056,10732.075659895609
27000,1364465,16843.44502638756,10724.658949423492
27000,1140839,16842.33039381456,10717.242238951374
27000,1543525,16840.54137648944,10709.949342332675
27000,1330563,16838.7359292855,10702.669894524373
27000,1092202,16836.648523141237,10695.480244606108
27000,290744,16833.44854518823,10688.697167052353
27000,1372884,16830.24856723522,10681.914089498598
27000,1017138,16826.376490702292,10675.535671955735
27000,1468688,16821.72213448558,10669.641855856813
27000,1047164,16817.073975813757,10663.75588771541
27000,1078008,16812.419619597043,10657.862071616488
27000,1524793,16807.294302074537,10652.389166031004
27000,1464489,16802.128052977576,10646.93848072839
27000,1307700,16796.968683040526,10641.495053328976
27000,166402,16791.802433943565,10636.044368026362
27000,1465218,16786.64306400652,10630.600940626948
27000,1095798,16782.13928197271,10624.593053665381
27000,1367752,16777.654367488187,10618.569297190681
27000,1096781,16773.175424927074,10612.553561696639
27000,1474341,16768.696482365965,10606.537826202597
27000,227562,16764.26849622305,10600.482996193869
27000,1435423,16761.631458378943,10593.461882933938
27000,1551178,16758.994420534837,10586.440769674009
27000,1196203,16756.353866640275,10579.410294929732
27000,1380855,17121.063527733706,10985.981955372567
27000,173374,17072.021091120736,11041.59372660724
27000,1274494,9878.436859300267,12538.189605832727
27000,1179162,13362.3790808152,13933.744115902598
27000,1587780,14627.55478397199,9133.072112345108
27000,1575422,14555.200761933897,9198.28066780907
27000,1075047,14301.910820648456,13407.389986990756
27000,1243179,14310.32390481271,13405.559108828458
27000,1179294,14317.911527053191,13402.91863288517
27000,1463074,14324.44,13399.46
27000,134580,8534.837629256472,14562.200208290993
27000,368123,10516.5067496805,14138.965495367436
27000,1427512,13366.532759384501,12778.842729733942
27000,389842,13260.70587524629,12856.059270306894
27000,1414116,12734.87388536883,13680.382349613097
27000,1437772,12786.690935159435,13492.66566258514
27000,1336484,12782.928142753968,13521.94506257367
27000,133743,14496.784238132459,12781.952496899288
27000,1340833,14420.396236185908,12929.392192124844
27000,1526,14399.749538460725,12969.094539323025
27000,1406617,14378.132887053553,13011.198033989485
27000,1055282,14365.905472629234,13039.600337472628
27000,1416388,14359.576604422444,13062.196321754247
27000,310642,14355.779900248928,13076.676858257388
27000,1246636,14353.367223901632,13086.554326577807
27000,1337085,14350.692464183101,13098.826215611209
27000,1310546,14347.07175912699,13111.570733042712
27000,228094,14569.506600618746,12599.582176854557
27000,1178864,10527.04548236927,15089.519326842177
27000,1443395,9846.304916110466,14738.260414401988
27000,1365511,9942.407135290328,14374.772714860741
27000,1170194,9930.386086174485,14421.39123079958
27000,1199001,9919.467201699945,14462.764677136955
27000,1343796,9909.179565906357,14503.092625226922
27000,1025521,9899.750538830309,14549.412706648101
27000,1056145,9836.84374468396,15418.909008865272
27000,1186415,9827.264030949984,15630.428083276653
27000,204428,9886.770700222594,15840.14938971631
27000,1294838,9908.990879051726,15894.189454046413
27000,134420,9755.190369682075,15213.894282854706
27000,1147109,10370.145443427566,15132.331917151458
27000,1361530,7894.810272032379,17781.61373107434
27000,1453815,7895.12,17788.76
27000,133285,11708.0976414779,11242.24452415725
27000,1192326,11788.237849724539,11175.741241364703
27000,177875,11806.868485807227,11160.280856532674
27000,1443963,19076.385863492524,20790.560317160172
27000,1089197,19031.27461461815,20765.50966397519
27000,1358985,11854.065360145873,11121.451415874071
27000,1027933,11898.151625301378,11085.748557100038
27000,1171627,11958.76580448431,11043.139826136938
27000,1024773,11921.612654284125,11071.950963906324
27000,1320232,11978.986153741145,11031.67908532524
27000,1137634,11974.575084380944,11048.936852106617
27000,1450117,11971.580820599771,11047.549282521377
27000,1536167,12650.489474030397,11268.812757235308
27000,1217959,12606.949759467949,11292.13477866073
27000,1424283,12507.926564887499,11349.88043256875
27000,1444383,12444.263207278726,11388.785817774113
27000,1398470,12393.902513456587,11419.561797332086
27000,1347809,12027.495575863366,11649.221631828306
27000,247021,11958.688423061725,11694.139852497177
27000,1149885,11919.290500524634,11718.876750034286
27000,1373128,11862.948108979856,11755.035154406502
27000,1178595,11836.840748399902,11772.100377040508
27000,1194603,11830.50433546017,11776.242208888518
27000,183358,11824.22,11780.35
27000,228059,12052.98354119574,11448.30186105567
27000,1440543,12080.440525204644,11470.038416960584
27000,210124,11656.775043744736,11289.032187270323
27000,129164,11537.67402724891,11381.526115517836
27000,1517291,11321.448190423387,11095.408547260164
27000,1575189,11288.713118630183,11049.247490354004
27000,194121,11232.143814911302,10963.775141867218
27000,1541855,11097.353703351198,11491.924752023713
27000,1391139,10654.541068562632,11960.34004518856
27000,169347,10500.03279945184,12118.021698405144
